URL,Title,Selection,Folder,Timestamp,Tags
https://www.themarginalian.org/2024/02/11/anne-morrow-lindbergh-change/,Anne Morrow Lindbergh on Embracing Change in Relationships and the Key Patt,,Unread,1708054467,[]
https://hbr.org/2019/02/netflix-and-the-economics-of-bundling,https://hbr.org/2019/02/netflix-and-the-economics-of-bundling,,Unread,1551796724,[]
https://getpocket.com/explore/item/why-nothing-works-anymore,https://getpocket.com/explore/item/why-nothing-works-anymore,,Unread,1571245745,[]
https://www.nytimes.com/2019/12/12/business/economy/economy-recession.html,A Recession Hasn’t Arrived (Yet). Here’s Where You’ll See It First. - The N,,Unread,1580023651,[]
https://coda.io/@shishir/four-myths-of-bundling,https://coda.io/@shishir/four-myths-of-bundling,,Unread,1599074445,[]
https://archive.vanityfair.com/article/1999/7/gucci-and-goliath,GUCCI AND GOLIATH,,Unread,1688953034,[]
https://www.danhock.co/,https://www.danhock.com/posts/the-future-of-marketplaces,,Unread,1613064706,"[""tech""]"
https://www.google.co.in/url?q=https%3A%2F%2Famp.businessinsider.com%2Fhigh-school-senior-who-got-into-5-ivy-league-schools-shares-her-admissions-essay-2016-4,https://www.google.co.in/amp/s/amp.businessinsider.com/high-school-senior-who-got-into-5-ivy-league-schools-shares-her-admissions-essay-2016-4?client=safari,,Unread,1478626098,[]
https://newrepublic.com/article/154944/boeing-737-max-investigation-indonesia-lion-air-ethiopian-airlines-managerial-revolution,Crash Course,,Unread,1709047701,[]
https://wtfhappenedin1971.com/,https://wtfhappenedin1971.com/,,Unread,1660557427,[]
https://ideas.ted.com/business-101-a-reading-list-for-lifelong-learners/,Business 101: A Reading List for Lifelong Learners,,Unread,1581271993,[]
https://www.newyorker.com/magazine/2020/12/21/what-if-you-could-do-it-all-over,https://www.newyorker.com/magazine/2020/12/21/what-if-you-could-do-it-all-over,,Unread,1608491246,[]
https://medium.com/fourletter-selling/how-to-get-a-job-in-software-sales-3b5b5278a273,How To Get A Job In Software Sales – Science-Based Sales® | preHIRED – Medi,,Unread,1542291778,[]
https://tejas.iimb.ac.in/articles/IndiaAirline_Tejas_Mar17.pdf,https://tejas.iimb.ac.in/articles/IndiaAirline_Tejas_Mar17.pdf,,Archive,1516215144,[]
https://medium.com/@aneeshar/enabling-the-enablers-what-to-consider-when-building-best-in-class-api-led-fintech-companies-f7c401e55f77,https://medium.com/@aneeshar/enabling-the-enablers-what-to-consider-when-building-best-in-class-api-led-fintech-companies-f7c401e55f77,,Unread,1625168378,"[""tech""]"
